f5_coleccion_botanica_id_;conglomerado_id_;codigo_subparcela;tipo_individuo;f5_coleccion_botanica_no_id;nombre_comun;familia_taxonomica;no_familia_en_lista;genero_taxonomico;no_genero_en_lista;especie_taxonomica;no_especie_en_lista;observaciones_individuo;numero_colector;colectada;codigo_parcela;anio_ejecucion;anioVigencia;ID_PPERMANENTE_SEQ;ID_BRIG_CONG
4005167;4000001;2;l;48;;burseraceae;;-1;;-1;;Exudado hialino, lechoso, escaso, olor agradable;3346;Y;046143;${anio_ejecucion};2016;;
4005200;4000001;2;l;49;bizcocho;euphorbiaceae;;-1;;-1;;Exudado café con leche, escaso, madera olor dulce;3347;Y;046143;${anio_ejecucion};2016;;
4005233;4000001;2;l;50;bizcocho;euphorbiaceae;;-1;;-1;;igual a No. Ind. ID 49;;N;046143;${anio_ejecucion};2016;;
4005266;4000001;2;f;51;;rubiaceae;;-1;;-1;;;3367;Y;046143;${anio_ejecucion};2016;;
4005299;4000001;2;f;52;bizcocho;euphorbiaceae;;-1;;-1;;igual a No. Ind. ID 49;;N;046143;${anio_ejecucion};2016;;
4005332;4000001;2;f;53;palo fariño;fabaceae;;clathrotropis;;macrocarpa;;;;N;046143;${anio_ejecucion};2016;;
4005365;4000001;2;f;54;;burseraceae;;-1;;-1;;Exudado hialino, escaso, con olor agradable;3364;Y;046143;${anio_ejecucion};2016;;
4005398;4000001;2;f;55;palo fariño;fabaceae;;clathrotropis;;macrocarpa;;;;N;046143;${anio_ejecucion};2016;;
4005431;4000001;2;f;56;palo fariño;fabaceae;;clathrotropis;;macrocarpa;;;;N;046143;${anio_ejecucion};2016;;
4005464;4000001;2;f;57;;elaeocarpaceae;;-1;;-1;;;3362;Y;046143;${anio_ejecucion};2016;;
4005497;4000001;2;f;58;bizcocho;euphorbiaceae;;-1;;-1;;igual a No. Ind. ID 49;;N;046143;${anio_ejecucion};2016;;
4005530;4000001;2;f;59;;burseraceae;;protium;;-1;;Exudado hialino, escaso, olor leve, frutos inmaduros verde claro;3350;Y;046143;${anio_ejecucion};2016;;
4005563;4000001;2;fg;60;;-1;;-1;;-1;;muerto;;N;046143;${anio_ejecucion};2016;;
4005596;4000001;2;fg;61;;sapotaceae;;-1;;-1;;Látex;3366;Y;046143;${anio_ejecucion};2016;;
4005629;4000001;2;fg;62;;moraceae;;-1;;-1;;Exudado acuoso, color café con leche;3363;Y;046143;${anio_ejecucion};2016;;
4005662;4000001;2;fg;63;;bignoniaceae;;-1;;-1;;;3365;Y;046143;${anio_ejecucion};2016;;
4005695;4000001;2;fg;64;;-1;;-1;;-1;;muerto;;N;046143;${anio_ejecucion};2016;;
4005728;4000001;2;fg;65;;annonaceae;;-1;;-1;;Olor agradable al macerar la hoja;3359;Y;046143;${anio_ejecucion};2016;;
